source_event_id,event_name,market_prob_away_raw,market_prob_draw_raw,market_prob_home_raw,away_odds_mean,draw_odds_mean,home_odds_mean,event_start_ts_utc,target,overround,market_prob_home,market_prob_draw,market_prob_away,market_prob_mean,market_prob_std,feature_stub,pred_prob_class_1,edge,signal,pnl_unit,cum_pnl_unit
2324:62:Chesterfield:Hartlepool,Chesterfield vs Hartlepool,0.23809523809523808,0.2631578947368421,0.5714285714285714,4.2,3.8,1.75,2023-08-28 00:00:00+00:00,1,1.0726817042606516,0.5327102803738317,0.24532710280373832,0.2219626168224299,0.5327102803738317,0.17306024979666754,0.8582338902147971,0.7796128637819643,0.24690258340813254,1,0.8771929824561406,4.163638366857489
2324:61:Bromley:Southend,Bromley vs Southend,0.5128205128205129,0.2857142857142857,0.26666666666666666,1.95,3.5,3.75,2023-08-28 00:00:00+00:00,1,1.0652014652014654,0.2503438789546079,0.26822558459422274,0.4814305364511692,0.2503438789546079,0.12856720043479059,0.8579952267303103,0.21638709247792692,-0.03395678647668099,0,0.0,4.163638366857489
2324:69:Wealdstone:Dag and Red,Wealdstone vs Dag and Red,0.3225806451612903,0.29411764705882354,0.4444444444444444,3.1,3.4,2.25,2023-08-28 00:00:00+00:00,0,1.0611427366645583,0.41883568448241604,0.27717067355454006,0.3039936419630439,0.41883568448241604,0.07525195643687067,0.8599045346062053,0.42725659687895823,0.00842091239654219,0,-0.0,4.163638366857489
2324:82:Southend:Kidderminster,Southend vs Kidderminster,0.2631578947368421,0.30303030303030304,0.5405405405405405,3.8,3.3,1.85,2023-09-02 00:00:00+00:00,1,1.1067287383076856,0.48841285296981496,0.2738072054527751,0.23777994157740995,0.48841285296981496,0.13550547588048875,0.8634844868735084,0.613180795884294,0.12476794291447901,1,1.0474481658692185,5.211086532726707
2324:83:Gateshead:Oldham,Gateshead vs Oldham,0.2857142857142857,0.2857142857142857,0.5464480874316939,3.5,3.5,1.83,2023-09-02 00:00:00+00:00,0,1.1178766588602653,0.4888268156424581,0.25558659217877094,0.25558659217877094,0.4888268156424581,0.13466130580260827,0.8637231503579953,0.6900420332259822,0.20121521758352412,1,-1.0,4.211086532726707
2324:81:Solihull:Oxford City,Solihull vs Oxford City,0.26666666666666666,0.2777777777777778,0.5714285714285714,3.75,3.6,1.75,2023-09-02 00:00:00+00:00,0,1.115873015873016,0.5120910384068278,0.24893314366998578,0.23897581792318634,0.5120910384068278,0.15488875016076473,0.8632458233890214,0.6626433586571262,0.1505523202502984,1,-1.0,3.211086532726707
2324:78:Hartlepool:Wealdstone,Hartlepool vs Wealdstone,0.23809523809523808,0.2777777777777778,0.5988023952095809,4.2,3.6,1.67,2023-09-02 00:00:00+00:00,1,1.1146754110825967,0.537198891494351,0.24920059688765722,0.2136005116179919,0.537198891494351,0.17744778350554086,0.862291169451074,0.7411722003751514,0.20397330888080045,1,0.8615079365079363,4.072594469234644
2324:75:Dag and Red:Fylde,Dag and Red vs Fylde,0.4166666666666667,0.29411764705882354,0.4,2.4,3.4,2.5,2023-09-02 00:00:00+00:00,1,1.1107843137254902,0.36010591350397175,0.264783759929391,0.37511032656663723,0.36010591350397175,0.05983783178922535,0.8615751789976134,0.6023486951819002,0.2422427816779284,1,1.7769607843137254,5.849555253548369
2324:73:Altrincham:Bromley,Altrincham vs Bromley,0.2631578947368421,0.2777777777777778,0.5780346820809249,3.8,3.6,1.73,2023-09-02 00:00:00+00:00,0,1.1189703545955447,0.5165772977871762,0.24824409032550412,0.23517861188731967,0.5165772977871762,0.15882833362871873,0.8610978520286396,0.6626433586571262,0.14606606086995,1,-1.0,4.849555253548369
2324:79:Maidenhead:Woking,Maidenhead vs Woking,0.5555555555555556,0.2857142857142857,0.2777777777777778,1.8,3.5,3.6,2023-09-02 00:00:00+00:00,0,1.119047619047619,0.24822695035460993,0.2553191489361702,0.49645390070921985,0.24822695035460993,0.14131105563951257,0.8625298329355608,0.4213718008846202,0.17314485053001025,1,-1.0,3.8495552535483686
2324:72:Aldershot:Chesterfield,Aldershot vs Chesterfield,0.5988023952095809,0.26666666666666666,0.25,1.67,3.75,4.0,2023-09-02 00:00:00+00:00,0,1.1154690618762475,0.22412096269124093,0.23906236020399033,0.5368166771047688,0.22412096269124093,0.17638002929530208,0.8608591885441528,0.3975551186929198,0.17343415600167889,1,-1.0,2.8495552535483686
2324:77:Ebbsfleet:York,Ebbsfleet vs York,0.3333333333333333,0.29411764705882354,0.5,3.0,3.4,2.0,2023-09-02 00:00:00+00:00,1,1.1274509803921569,0.4434782608695652,0.2608695652173913,0.29565217391304344,0.4434782608695652,0.09696074599233467,0.8620525059665871,0.5613087830596241,0.11783052219005885,1,1.2549019607843137,4.104457214332682
2324:76:Dorking:Eastleigh,Dorking vs Eastleigh,0.46511627906976744,0.29411764705882354,0.3472222222222222,2.15,3.4,2.88,2023-09-02 00:00:00+00:00,0,1.106456148350813,0.3138147162359406,0.26581952434103207,0.42036575942302745,0.3138147162359406,0.07910036033135892,0.8618138424821002,0.4582556921532146,0.144440975917274,1,-1.0,3.1044572143326823
2324:74:Boreham Wood:Barnet,Boreham Wood vs Barnet,0.4081632653061224,0.3076923076923077,0.3921568627450981,2.45,3.25,2.55,2023-09-02 00:00:00+00:00,0,1.1080124357435281,0.3539282142460274,0.277697521946883,0.36837426380708965,0.3539282142460274,0.04872042403809386,0.8613365155131265,0.5413546627332939,0.18742644848726653,1,-1.0,2.1044572143326823
2324:80:Rochdale:Halifax,Rochdale vs Halifax,0.2777777777777778,0.30303030303030304,0.5235602094240838,3.6,3.3,1.91,2023-09-02 00:00:00+00:00,0,1.1043682902321645,0.4740811684424758,0.2743924338560996,0.25152639770142465,0.4740811684424758,0.1224262174466298,0.8630071599045346,0.5707241012225206,0.09664293278004482,1,-1.0,1.1044572143326823
2324:93:Wealdstone:Ebbsfleet,Wealdstone vs Ebbsfleet,0.4347826086956522,0.3076923076923077,0.37037037037037035,2.3,3.25,2.7,2023-09-09 00:00:00+00:00,1,1.1128452867583303,0.33281389136242207,0.27649154051647373,0.3906945681211042,0.33281389136242207,0.05710328575035639,0.8663484486873508,0.5697708119832302,0.23695692062080814,1,2.0046822742474917,3.109139488580174
2324:92:Oxford City:Hartlepool,Oxford City vs Hartlepool,0.5464480874316939,0.2857142857142857,0.2777777777777778,1.83,3.5,3.6,2023-09-09 00:00:00+00:00,1,1.1099401509237574,0.25026374399249796,0.2574141366779979,0.49232211932950415,0.25026374399249796,0.13773473629876876,0.866109785202864,0.4213718008846202,0.17110805689212222,1,2.995784543325527,6.104924031905701
2324:91:Oldham:Dorking,Oldham vs Dorking,0.2222222222222222,0.25,0.625,4.5,4.0,1.6,2023-09-09 00:00:00+00:00,0,1.0972222222222223,0.5696202531645569,0.22784810126582278,0.20253164556962022,0.5696202531645569,0.2050216137258454,0.8658711217183771,0.8441319392156506,0.27451168605109366,1,-1.0,5.104924031905701
2324:90:Kidderminster:Rochdale,Kidderminster vs Rochdale,0.35714285714285715,0.3333333333333333,0.4166666666666667,2.8,3.0,2.4,2023-09-09 00:00:00+00:00,0,1.1071428571428572,0.3763440860215054,0.30107526881720426,0.3225806451612903,0.3763440860215054,0.038769368553376246,0.8656324582338902,0.37025546882275207,-0.00608861719875331,0,-0.0,5.104924031905701
2324:89:Fylde:Aldershot,Fylde vs Aldershot,0.2777777777777778,0.2857142857142857,0.5405405405405405,3.6,3.5,1.85,2023-09-09 00:00:00+00:00,0,1.104032604032604,0.4896055954925198,0.25879152904604624,0.25160287546143384,0.4896055954925198,0.13538347065041592,0.8651551312649165,0.7024166249610352,0.21281102946851538,1,-1.0,4.104924031905701
2324:94:Woking:Solihull,Woking vs Solihull,0.23094688221709006,0.2777777777777778,0.5988023952095809,4.33,3.6,1.67,2023-09-09 00:00:00+00:00,0,1.1075270552044487,0.5406661556444257,0.2508090222017197,0.20852482215385468,0.5406661556444257,0.18079591477418455,0.8665871121718377,0.708025590294604,0.16735943465017833,1,-1.0,3.1049240319057008
2324:88:Eastleigh:Gateshead,Eastleigh vs Gateshead,0.45454545454545453,0.3125,0.3448275862068966,2.2,3.2,2.9,2023-09-09 00:00:00+00:00,0,1.1118730407523512,0.31013215859030835,0.28105726872246695,0.40881057268722465,0.31013215859030835,0.06696228453816543,0.8649164677804296,0.5110253909142497,0.20089323232394135,1,-1.0,2.1049240319057008
2324:87:Chesterfield:Dag and Red,Chesterfield vs Dag and Red,0.16666666666666666,0.23809523809523808,0.6944444444444444,6.0,4.2,1.44,2023-09-09 00:00:00+00:00,1,1.0992063492063493,0.6317689530685919,0.21660649819494582,0.15162454873646208,0.6317689530685919,0.26048709715441215,0.8646778042959428,0.8823991662200387,0.25063021315144673,1,0.5828571428571432,2.687781174762844
2324:86:Bromley:Maidenhead,Bromley vs Maidenhead,0.3333333333333333,0.29411764705882354,0.46511627906976744,3.0,3.4,2.15,2023-09-09 00:00:00+00:00,1,1.0925672594619242,0.4257095158597663,0.2691986644407346,0.30509181969949917,0.4257095158597663,0.08198840754780572,0.8644391408114559,0.5960147767674185,0.17030526090765225,1,1.3490196078431373,4.036800782605981
2324:85:Barnet:Altrincham,Barnet vs Altrincham,0.2777777777777778,0.2857142857142857,0.5464480874316939,3.6,3.5,1.83,2023-09-09 00:00:00+00:00,1,1.1099401509237574,0.49232211932950415,0.2574141366779979,0.25026374399249796,0.49232211932950415,0.13773473629876876,0.864200477326969,0.6900420332259822,0.19771991389647808,1,1.0311904761904764,5.067991258796457
2324:84:Halifax:Southend,Halifax vs Southend,0.3921568627450981,0.3125,0.3921568627450981,2.55,3.2,2.55,2023-09-09 00:00:00+00:00,0,1.0968137254901962,0.3575418994413408,0.2849162011173184,0.3575418994413408,0.3575418994413408,0.04193046647745887,0.8639618138424822,0.6832133588433541,0.3256714594020133,1,-1.0,4.067991258796457
2324:95:York:Boreham Wood,York vs Boreham Wood,0.3802281368821293,0.3076923076923077,0.4166666666666667,2.63,3.25,2.4,2023-09-09 00:00:00+00:00,0,1.1045871112411039,0.3772148546967055,0.27855866192987483,0.3442264833734195,0.3772148546967055,0.05022207314675876,0.8668257756563246,0.6219450674043074,0.24473021270760192,1,-1.0,3.0679912587964573
2324:106:York:Southend,York vs Southend,0.5,0.2857142857142857,0.30303030303030304,2.0,3.5,3.3,2023-09-16 00:00:00+00:00,1,1.0887445887445888,0.2783300198807157,0.26242544731610334,0.4592445328031809,0.2783300198807157,0.10933188679917477,0.7384248210023866,0.2089466644543495,-0.0693833554263662,0,0.0,3.0679912587964573
2324:101:Hartlepool:Woking,Hartlepool vs Woking,0.3333333333333333,0.29411764705882354,0.46511627906976744,3.0,3.4,2.15,2023-09-16 00:00:00+00:00,0,1.0925672594619242,0.4257095158597663,0.2691986644407346,0.30509181969949917,0.4257095158597663,0.08198840754780572,0.7372315035799523,0.5960147767674185,0.17030526090765225,1,-1.0,2.0679912587964573
2324:105:Wealdstone:Altrincham,Wealdstone vs Altrincham,0.4347826086956522,0.2857142857142857,0.36363636363636365,2.3,3.5,2.75,2023-09-16 00:00:00+00:00,0,1.0841332580463017,0.33541666666666664,0.2635416666666666,0.40104166666666663,0.33541666666666664,0.0687736701676836,0.7381861575178997,0.24031639887093595,-0.09510026779573069,0,-0.0,2.0679912587964573
2324:104:Rochdale:Barnet,Rochdale vs Barnet,0.45454545454545453,0.3125,0.3225806451612903,2.2,3.2,3.1,2023-09-16 00:00:00+00:00,1,1.0896260997067448,0.2960470984020185,0.28679562657695545,0.41715727502102606,0.2960470984020185,0.0727408917513304,0.7379474940334129,0.24527540923366262,-0.050771689168355866,0,0.0,2.0679912587964573
2324:107:Kidderminster:Solihull,Kidderminster vs Solihull,0.3472222222222222,0.2777777777777778,0.48780487804878053,2.88,3.6,2.05,2023-09-16 00:00:00+00:00,0,1.1128048780487805,0.4383561643835617,0.24961948249619484,0.3120243531202435,0.4383561643835617,0.09615580196095641,0.7386634844868736,0.7111889102808283,0.27283274589726664,1,-1.0,1.0679912587964573
2324:103:Oxford City:Dag and Red,Oxford City vs Dag and Red,0.3802281368821293,0.29411764705882354,0.42016806722689076,2.63,3.4,2.38,2023-09-16 00:00:00+00:00,0,1.0945138511678436,0.38388556415121877,0.2687198949058532,0.34739454094292804,0.38388556415121877,0.05885635915313934,0.737708830548926,0.6414349451615717,0.25754938101035296,1,-1.0,0.06799125879645729
2324:102:Maidenhead:Boreham Wood,Maidenhead vs Boreham Wood,0.42016806722689076,0.3125,0.36363636363636365,2.38,3.2,2.75,2023-09-16 00:00:00+00:00,0,1.0963044308632544,0.3316928705195767,0.28504856060276124,0.38325856887766213,0.3316928705195767,0.04912555109127545,0.7374701670644391,0.7542064966739865,0.42251362615440985,1,-1.0,-0.9320087412035427
2324:97:Bromley:Oldham,Bromley vs Oldham,0.4347826086956522,0.3225806451612903,0.3448275862068966,2.3,3.1,2.9,2023-09-16 00:00:00+00:00,1,1.1021908400638392,0.3128565160157964,0.29267222465993853,0.394471259324265,0.3128565160157964,0.053900240261422046,0.8673031026252983,0.5835688499211197,0.2707123339053233,1,2.196353436185133,1.2643446949815904
2324:98:Ebbsfleet:Chesterfield,Ebbsfleet vs Chesterfield,0.5235602094240838,0.2857142857142857,0.2777777777777778,1.91,3.5,3.6,2023-09-16 00:00:00+00:00,0,1.0870522729161474,0.2555330453728833,0.2628339895263942,0.4816329651007224,0.2555330453728833,0.12848311769699775,0.8675417661097852,0.19011999416520403,-0.06541305120767926,0,-0.0,1.2643446949815904
2324:96:Aldershot:Gateshead,Aldershot vs Gateshead,0.48780487804878053,0.2857142857142857,0.30303030303030304,2.05,3.5,3.3,2023-09-16 00:00:00+00:00,0,1.0765494667933693,0.28148293448411144,0.2653981953707336,0.453118870145155,0.28148293448411144,0.10404859840506535,0.8670644391408114,0.2740622879606724,-0.007420646523439045,0,-0.0,1.2643446949815904
2324:100:Halifax:Dorking,Halifax vs Dorking,0.21052631578947367,0.2857142857142857,0.5988023952095809,4.75,3.5,1.67,2023-09-16 00:00:00+00:00,0,1.0950429967133402,0.5468300304251296,0.2609160430885618,0.1922539264863087,0.5468300304251296,0.18805385216981063,0.7369928400954654,0.8370428274600565,0.290212797034927,1,-1.0,0.2643446949815904
2324:99:Fylde:Eastleigh,Fylde vs Eastleigh,0.2857142857142857,0.3125,0.48780487804878053,3.5,3.2,2.05,2023-09-16 00:00:00+00:00,0,1.086019163763066,0.44916783637457397,0.28774814517746145,0.26308401844796475,0.44916783637457397,0.10107078637242588,0.8677804295942722,0.6797422765682668,0.23057444019369283,1,-1.0,-0.7356553050184096
2324:116:Oldham:York,Oldham vs York,0.2777777777777778,0.2777777777777778,0.5235602094240838,3.6,3.6,1.91,2023-09-19 00:00:00+00:00,1,1.0791157649796395,0.4851752021563342,0.2574123989218329,0.2574123989218329,0.4851752021563342,0.13149891575882308,0.7410501193317423,0.7809329777637158,0.29575777560738165,1,1.0611111111111113,0.32545580609270175
2324:108:Altrincham:Hartlepool,Altrincham vs Hartlepool,0.4347826086956522,0.2857142857142857,0.35714285714285715,2.3,3.5,2.8,2023-09-19 00:00:00+00:00,0,1.0776397515527951,0.3314121037463977,0.26512968299711814,0.4034582132564842,0.3314121037463977,0.06918427504334619,0.7389021479713604,0.24031639887093595,-0.09109570487546173,0,-0.0,0.32545580609270175
2324:115:Gateshead:Kidderminster,Gateshead vs Kidderminster,0.23809523809523808,0.26666666666666666,0.5555555555555556,4.2,3.75,1.8,2023-09-19 00:00:00+00:00,1,1.0603174603174603,0.5239520958083832,0.25149700598802394,0.2245508982035928,0.5239520958083832,0.16562957959501726,0.7408114558472554,0.7802345003219633,0.2562824045135801,1,0.9085714285714286,1.2340272346641303
2324:119:Woking:Ebbsfleet,Woking vs Ebbsfleet,0.2222222222222222,0.26666666666666666,0.5780346820809249,4.5,3.75,1.73,2023-09-19 00:00:00+00:00,0,1.0669235709698137,0.5417770286539851,0.24993980255237178,0.20828316879364314,0.5417770286539851,0.18171515999834395,0.7417661097852029,0.8296586567151145,0.2878816280611294,1,-1.0,0.23402723466413033
2324:109:Barnet:Aldershot,Barnet vs Aldershot,0.21052631578947367,0.25,0.6060606060606061,4.75,4.0,1.65,2023-09-19 00:00:00+00:00,1,1.0665869218500799,0.5682242990654205,0.23439252336448596,0.19738317757009344,0.5682242990654205,0.20426146786887303,0.7391408114558473,0.871970426610788,0.30374612754536756,1,0.7598684210526319,0.9938956557167622
2324:114:Eastleigh:Oxford City,Eastleigh vs Oxford City,0.3225806451612903,0.2857142857142857,0.45454545454545453,3.1,3.5,2.2,2023-09-19 00:00:00+00:00,0,1.0628403854210304,0.42767047694126925,0.2688214426487978,0.30350808040993305,0.42767047694126925,0.08351893921663094,0.7405727923627685,0.5842052946514718,0.1565348177102025,1,-1.0,-0.006104344283237806
2324:111:Chesterfield:Halifax,Chesterfield vs Halifax,0.14285714285714285,0.23094688221709006,0.6944444444444444,7.0,4.33,1.44,2023-09-19 00:00:00+00:00,1,1.0682484695186774,0.6500776404176282,0.2161921021250311,0.13373025745734066,0.6500776404176282,0.27738998902129136,0.7398568019093079,0.9084450978626145,0.25836745744498635,1,0.5382777961068956,0.5321734518236578
2324:112:Dag and Red:Bromley,Dag and Red vs Bromley,0.37037037037037035,0.30303030303030304,0.3921568627450981,2.7,3.3,2.55,2023-09-19 00:00:00+00:00,0,1.0655575361457714,0.36802973977695175,0.2843866171003718,0.3475836431226766,0.36802973977695175,0.043604431994827546,0.7400954653937948,0.23835131486524427,-0.12967842491170747,0,-0.0,0.5321734518236578
2324:117:Solihull:Fylde,Solihull vs Fylde,0.3472222222222222,0.29411764705882354,0.42016806722689076,2.88,3.4,2.38,2023-09-19 00:00:00+00:00,1,1.0615079365079365,0.3958218801539307,0.27707531610775155,0.32710280373831774,0.3958218801539307,0.05961796073725691,0.7412887828162291,0.2958574210740191,-0.09996445907991164,0,0.0,0.5321734518236578
2324:113:Dorking:Wealdstone,Dorking vs Wealdstone,0.47619047619047616,0.29411764705882354,0.3076923076923077,2.1,3.4,3.25,2023-09-19 00:00:00+00:00,1,1.0780004309416076,0.2854287427543474,0.2728362982210673,0.44173495902458515,0.2854287427543474,0.09408946144075139,0.7403341288782816,0.33762608114288867,0.05219733838854129,1,2.503501400560224,3.035674852383882
2324:118:Southend:Maidenhead,Southend vs Maidenhead,0.29411764705882354,0.30303030303030304,0.47619047619047616,3.4,3.3,2.1,2023-09-19 00:00:00+00:00,1,1.0733384262796029,0.4436536180308422,0.2823250296559905,0.27402135231316727,0.4436536180308422,0.09563033868055673,0.741527446300716,0.6406863672853557,0.19703274925451347,1,1.2540106951871661,4.2896855475710485
2324:110:Boreham Wood:Rochdale,Boreham Wood vs Rochdale,0.35714285714285715,0.3125,0.3921568627450981,2.8,3.2,2.55,2023-09-19 00:00:00+00:00,0,1.0617997198879552,0.3693322341302556,0.2943116240725474,0.33635614179719703,0.3693322341302556,0.03760154267599379,0.739618138424821,0.29802403611334943,-0.07130819801690619,0,-0.0,4.2896855475710485
2324:120:Woking:York,Woking vs York,0.23094688221709006,0.2777777777777778,0.5555555555555556,4.33,3.6,1.8,2023-09-23 00:00:00+00:00,0,1.0642802155504234,0.5220012055455093,0.26100060277275466,0.21699819168173598,0.5220012055455093,0.16486578647268885,0.7422434367541766,0.7974079376472941,0.2754067321017848,1,-1.0,3.2896855475710485
2324:121:Altrincham:Ebbsfleet,Altrincham vs Ebbsfleet,0.26666666666666666,0.29411764705882354,0.5128205128205129,3.75,3.4,1.95,2023-09-23 00:00:00+00:00,1,1.073604826546003,0.4776622646810903,0.27395335768474294,0.2483843776341669,0.4776622646810903,0.1256446318120907,0.7424821002386635,0.619753943494516,0.14209167881342566,1,1.0935294117647056,4.383214959335755
2324:130:Solihull:Bromley,Solihull vs Bromley,0.2857142857142857,0.2857142857142857,0.48780487804878053,3.5,3.5,2.05,2023-09-23 00:00:00+00:00,0,1.059233449477352,0.4605263157894737,0.2697368421052631,0.2697368421052631,0.4605263157894737,0.11015235399012599,0.7448687350835322,0.6272690867380364,0.1667427709485627,1,-1.0,3.3832149593357546
2324:122:Barnet:Halifax,Barnet vs Halifax,0.21052631578947367,0.29411764705882354,0.5714285714285714,4.75,3.4,1.75,2023-09-23 00:00:00+00:00,0,1.0760725342768687,0.5310316481709823,0.2733251130291821,0.19564323879983558,0.5310316481709823,0.17556220026868147,0.7427207637231503,0.8146806887321559,0.2836490405611737,1,-1.0,2.3832149593357546
2324:123:Boreham Wood:Aldershot,Boreham Wood vs Aldershot,0.25,0.29411764705882354,0.5235602094240838,4.0,3.4,1.91,2023-09-23 00:00:00+00:00,0,1.0676778564829073,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.4903728275762602,0.1375605715556498,0.7429594272076373,0.831133032691644,0.34076020511538374,1,-1.0,1.3832149593357546
2324:124:Chesterfield:Wealdstone,Chesterfield vs Wealdstone,0.15384615384615385,0.2222222222222222,0.6944444444444444,6.5,4.5,1.44,2023-09-23 00:00:00+00:00,1,1.0705128205128205,0.6487025948103793,0.20758483033932135,0.14371257485029942,0.6487025948103793,0.2749786256579714,0.7431980906921242,0.8740753871763846,0.22537279236600527,1,0.5415384615384615,1.924753420874216
2324:125:Dag and Red:Hartlepool,Dag and Red vs Hartlepool,0.45454545454545453,0.29411764705882354,0.3125,2.2,3.4,3.2,2023-09-23 00:00:00+00:00,0,1.0611631016042782,0.2944881889763779,0.27716535433070866,0.4283464566929133,0.2944881889763779,0.0827383850334739,0.743436754176611,0.2362947633148762,-0.05819342566150171,0,-0.0,1.924753420874216
2324:127:Eastleigh:Kidderminster,Eastleigh vs Kidderminster,0.3448275862068966,0.3076923076923077,0.42016806722689076,2.9,3.25,2.38,2023-09-23 00:00:00+00:00,1,1.072687961126095,0.391696450835342,0.2868423239963428,0.32146122516831516,0.391696450835342,0.05342571658858354,0.7439140811455848,0.2955020640594496,-0.09619438677589237,0,0.0,1.924753420874216
2324:126:Dorking:Rochdale,Dorking vs Rochdale,0.5235602094240838,0.2777777777777778,0.2631578947368421,1.91,3.6,3.8,2023-09-23 00:00:00+00:00,0,1.0644958819387038,0.24721363342201763,0.2609477241676853,0.4918386424102969,0.24721363342201763,0.13744128224933141,0.7436754176610979,0.22458316415517324,-0.022630469266844394,0,-0.0,1.924753420874216
2324:129:Oldham:Oxford City,Oldham vs Oxford City,0.18181818181818182,0.2777777777777778,0.6060606060606061,5.5,3.6,1.65,2023-09-23 00:00:00+00:00,1,1.0656565656565657,0.5687203791469194,0.2606635071090047,0.17061611374407581,0.5687203791469194,0.20876405166021766,0.7443914081145585,0.9005179262265902,0.3317975470796708,1,0.7583333333333333,2.683086754207549
2324:131:Southend:Fylde,Southend vs Fylde,0.23094688221709006,0.2631578947368421,0.5714285714285714,4.33,3.8,1.75,2023-09-23 00:00:00+00:00,0,1.0655333483825036,0.5362840799830516,0.24697293157114222,0.2167429884458061,0.5362840799830516,0.1764092303129257,0.7451073985680191,0.8344118226541686,0.29812774267111697,1,-1.0,1.6830867542075492
2324:128:Gateshead:Maidenhead,Gateshead vs Maidenhead,0.15384615384615385,0.23809523809523808,0.6896551724137931,6.5,4.2,1.45,2023-09-23 00:00:00+00:00,1,1.081596564355185,0.6376269998832186,0.22013313091206352,0.14223986920471798,0.6376269998832186,0.26638846949827205,0.7441527446300716,0.9189099402627597,0.28128294037954116,1,0.5683150183150181,2.2514017725225672
2324:137:Hartlepool:Solihull,Hartlepool vs Solihull,0.29411764705882354,0.30303030303030304,0.48780487804878053,3.4,3.3,2.05,2023-09-26 00:00:00+00:00,0,1.084952828137907,0.4496092967341215,0.27930274494089363,0.271087958324985,0.4496092967341215,0.10078167208561431,0.7465393794749403,0.6406863672853557,0.19107707055123418,1,-1.0,1.2514017725225672
2324:138:Kidderminster:Oldham,Kidderminster vs Oldham,0.4444444444444444,0.3125,0.3448275862068966,2.25,3.2,2.9,2023-09-26 00:00:00+00:00,0,1.101772030651341,0.3129754401217127,0.2836339926103021,0.4033905672679852,0.3129754401217127,0.06241988589742151,0.7467780429594272,0.5339140639972646,0.2209386238755519,1,-1.0,0.25140177252256724
2324:143:Rochdale:Chesterfield,Rochdale vs Chesterfield,0.5,0.29411764705882354,0.30303030303030304,2.0,3.4,3.3,2023-09-26 00:00:00+00:00,0,1.0971479500891266,0.27619821283509344,0.26807473598700243,0.45572705117790413,0.27619821283509344,0.10607386268486536,0.7482100238663485,0.4848933069182537,0.20869509408316028,1,-1.0,-0.7485982274774328
2324:132:Aldershot:Southend,Aldershot vs Southend,0.45454545454545453,0.2857142857142857,0.35714285714285715,2.2,3.5,2.8,2023-09-26 00:00:00+00:00,0,1.0974025974025974,0.3254437869822485,0.2603550295857988,0.41420118343195267,0.3254437869822485,0.07722592485385363,0.745346062052506,0.6045307033003723,0.27908691631812377,1,-1.0,-1.7485982274774328
2324:133:Bromley:Eastleigh,Bromley vs Eastleigh,0.3076923076923077,0.30303030303030304,0.48780487804878053,3.25,3.3,2.05,2023-09-26 00:00:00+00:00,1,1.0985274887713912,0.4440534106200187,0.27585136114273884,0.28009522823724253,0.4440534106200187,0.09590987560077499,0.7455847255369928,0.6746149495087643,0.23056153888874564,1,1.2519813519813519,-0.4966168754960809
2324:134:Ebbsfleet:Dorking,Ebbsfleet vs Dorking,0.2222222222222222,0.2631578947368421,0.6172839506172839,4.5,3.8,1.62,2023-09-26 00:00:00+00:00,0,1.1026640675763484,0.5598114319387153,0.23865645256334705,0.2015321154979375,0.5598114319387153,0.1970121848048196,0.7458233890214797,0.7739813924274184,0.21416996048870307,1,-1.0,-1.496616875496081
2324:139:Maidenhead:Altrincham,Maidenhead vs Altrincham,0.47619047619047616,0.29411764705882354,0.3333333333333333,2.1,3.4,3.0,2023-09-26 00:00:00+00:00,0,1.1036414565826331,0.30203045685279184,0.266497461928934,0.4314720812182741,0.30203045685279184,0.086827753681543,0.747016706443914,0.5454044080637868,0.24337395121099492,1,-1.0,-2.496616875496081
2324:140:Oxford City:Gateshead,Oxford City vs Gateshead,0.6451612903225806,0.25,0.2,1.55,4.0,5.0,2023-09-26 00:00:00+00:00,0,1.0951612903225807,0.18262150220913106,0.22827687776141384,0.589101620029455,0.18262150220913106,0.22267502259752242,0.7474940334128879,0.3672171006509484,0.18459559844181736,1,-1.0,-3.496616875496081
2324:141:Wealdstone:Woking,Wealdstone vs Woking,0.48780487804878053,0.29411764705882354,0.30303030303030304,2.05,3.4,3.3,2023-09-26 00:00:00+00:00,1,1.084952828137907,0.27930274494089363,0.271087958324985,0.4496092967341215,0.27930274494089363,0.10078167208561431,0.7477326968973748,0.27351162057790906,-0.005791124362984568,0,0.0,-3.496616875496081
2324:142:York:Barnet,York vs Barnet,0.46511627906976744,0.29411764705882354,0.3333333333333333,2.15,3.4,3.0,2023-09-26 00:00:00+00:00,0,1.0925672594619242,0.30509181969949917,0.2691986644407346,0.4257095158597663,0.30509181969949917,0.08198840754780572,0.7479713603818616,0.26683433713139304,-0.03825748256810613,0,-0.0,-3.496616875496081
2324:135:Fylde:Boreham Wood,Fylde vs Boreham Wood,0.3448275862068966,0.3076923076923077,0.4444444444444444,2.9,3.25,2.25,2023-09-26 00:00:00+00:00,0,1.0969643383436487,0.40515851692638366,0.2804943578721118,0.3143471252015046,0.40515851692638366,0.06446429409057419,0.7460620525059666,0.5688240573214735,0.1636655403950898,1,-1.0,-4.4966168754960805
2324:136:Halifax:Dag and Red,Halifax vs Dag and Red,0.2857142857142857,0.30303030303030304,0.5,3.5,3.3,2.0,2023-09-26 00:00:00+00:00,0,1.0887445887445888,0.4592445328031809,0.2783300198807157,0.26242544731610334,0.4592445328031809,0.10933188679917477,0.7463007159904534,0.6449880728590764,0.18574354005589555,1,-1.0,-5.4966168754960805
